data,description,detail_url,mall,price,score,title,url
,"
                    ",https://www.smzdm.com/p/13888548/,,"
                            91.73元（合45.87元/件）                        ",,伊利 安慕希 原味 希腊风味常温酸奶 205g 12盒 *2件,https://www.smzdm.com/fenlei/suannai/p3/
,"
                    ",https://www.smzdm.com/p/11025499/,,"
                            78元（需用券）                        ",,欧野 壁挂式免打孔浴霸灯,https://www.smzdm.com/fenlei/yuba/p48/
05-10 15:57					     																,"
                                                    值友“杀生始源”：在Sirius天狼星和Virgo处女星之后，飞朵全新旗舰最终以Artemis阿缇米斯为名。面对市面上层出不穷的各项发声结构，飞朵设计团队在经过...                            ",https://www.smzdm.com/p/13784660/,"
                                                                                天猫精选                                    ","
                            12345元                        ",12,FIDUE 飞朵 Artemis 阿缇米斯 旗舰级圈铁入耳式耳机,https://www.smzdm.com/fenlei/erji/p43/
,"
                    ",https://www.smzdm.com/p/13767811/,,"
                            5.95元                        ",,MENGNIU 蒙牛 冠益乳 原味酸奶 450g 单瓶,https://www.smzdm.com/fenlei/suannai/p6/
05-23 09:57					     																,"
                                                    天猫店铺现售价39元，可领取使用10元优惠券，下单实际支付29元包邮入手，好价！三段色温，三档亮度调节，伴睡起夜，亮光柔和不刺眼，多转轴转向，灵敏触摸开光，内置...                            ",https://www.smzdm.com/p/13960135/,"
                                                                                天猫精选                                    ","
                            29元（需用券）                        ",0,睿优照明 LED充电护眼小台灯,https://www.smzdm.com/fenlei/taideng/p3/
,"
                    ",https://www.smzdm.com/p/13867300/,,"
                                                                                                ",,光明 如实  奇亚籽葡萄干 135g*3 发酵乳酸奶酸牛奶 *3件,https://www.smzdm.com/fenlei/suannai/p4/
,"
                    ",https://www.smzdm.com/p/13808545/,,"
                            158.4元（合79.2元/件）                        ",,伊利 安慕希希腊风味酸牛奶原味205g*24盒/礼盒装 *2件,https://www.smzdm.com/fenlei/suannai/p5/
05-22 02:56					     																,"
                                                    ",https://www.smzdm.com/p/13941763/,"
                                                                                京东                                    ","
                                                                                                ",0,得力LED护眼台灯书桌迷你USB可充电阅读床头灯夜灯学生宿舍卧室书桌 笔筒+手机支架+台灯三合一 4326,https://www.smzdm.com/fenlei/taideng/p4/
,"
                    ",https://www.smzdm.com/p/13928838/,,"
                            129元包邮                        ",,LIGHTPOOL 护眼LED台灯无频闪减少蓝光  国A级护眼台灯 (白色、10W),https://www.smzdm.com/fenlei/taideng/p5/
,"
                    ",https://www.smzdm.com/p/9252823/,,"
                            2288元包邮                        ",,Apple 苹果 iPad 9.7（2018）平板电脑 32GB,https://www.smzdm.com/fenlei/ipad/p47/
,"
                    ",https://www.smzdm.com/p/7338298/,,"
                            15.8元包邮（需用券）                        ",,帮你 点断式无纺布抹布 150片,https://www.smzdm.com/fenlei/mabu/p47/
,"
                    ",https://www.smzdm.com/p/9317541/,,"
                            2958元包邮                        ",,Apple 苹果 iPad 9.7（2018）平板电脑 128GB WLAN版,https://www.smzdm.com/fenlei/ipad/p46/
,"
                    ",https://www.smzdm.com/p/12869786/,,"
                                                                                                ",,LEGO 乐高 Friends 好朋友系列 41365 艾玛的艺术工作室,https://www.smzdm.com/fenlei/LEGO/p47/
03-05 22:29					     																,"
                                                    建筑系列热门款，造型漂亮的铁塔。引用值友“LNP蓝风”的评价，乐高的建筑系列人气一直不错，但平心而论，还原度和诚意往往并不是很足，这款埃菲尔铁塔之所以成为热门款...                            ",https://www.smzdm.com/p/12868745/,"
                                                                                网易考拉                                    ","
                            611.52元包邮（合203.84元/件）                        ",9,网易考拉黑卡会员 : LEGO 乐高 建筑系列 21019 埃菲尔铁塔  *3件,https://www.smzdm.com/fenlei/LEGO/p46/
,"
                    ",https://www.smzdm.com/p/11973954/,,"
                                                                                                ",,loz 俐智 创意街景积木 4件组合装（多款可选）,https://www.smzdm.com/fenlei/jimu/p46/
,"
                    ",https://www.smzdm.com/p/10458401/,,"
                            209元包邮（需用券）                        ",,silverage 银时代 纯银婴儿宝宝富贵长命锁,https://www.smzdm.com/fenlei/shou/p46/
,"
                    ",https://www.smzdm.com/p/10386188/,,"
                            169元包邮                        ",,Silverage 银时代 龙凤呈祥 足银童镯,https://www.smzdm.com/fenlei/shou/p47/
,"
                    ",https://www.smzdm.com/p/12879591/,,"
                            35.9元                        ",,农夫山泉 饮用天然水5L*4桶 整箱,https://www.smzdm.com/fenlei/shui/p40/
,"
                    ",https://www.smzdm.com/p/12844353/,,"
                                                                                                ",,天地精华 饮用天然矿泉水550ml*20瓶 整箱,https://www.smzdm.com/fenlei/shui/p41/
,"
                    ",https://www.smzdm.com/p/8606532/,,"
                            39元包邮                        ",,UNIQLO 优衣库 402936 女士短袜 7双装,https://www.smzdm.com/fenlei/nvwa/p46/
,"
                    ",https://www.smzdm.com/p/8293805/,,"
                            16.8元（需用券）                        ",,CARTELO/卡帝乐鳄鱼 女士中筒袜,https://www.smzdm.com/fenlei/nvwa/p48/
,"
                    ",https://www.smzdm.com/p/8481600/,,"
                            11.8元（需用券）                        ",,5双装全蕾丝硅胶防滑短袜,https://www.smzdm.com/fenlei/nvwa/p47/
,"
                    ",https://www.smzdm.com/p/11132037/,,"
                                                                                                ",,OPPLE 欧普 12-YB-50237 嵌入式浴霸套装 *2件,https://www.smzdm.com/fenlei/yuba/p46/
,"
                    ",https://www.smzdm.com/p/13787410/,,"
                            29.9元（需用券）                        ",,卡帝亚 电风扇台式静音6叶风扇,https://www.smzdm.com/fenlei/taishan/p2/
,"
                    ",https://www.smzdm.com/p/13624082/,,"
                                                                                                ",,佳佰 JB180805 陶瓷砂锅 4L +凑单品,https://www.smzdm.com/fenlei/tanglei/p2/
,"
                    ",https://www.smzdm.com/p/12402584/,,"
                            24元（需用券）                        ",,曼达尼 耐高温养生炖汤砂锅煲,https://www.smzdm.com/fenlei/tanglei/p5/
